Run_ID,Scenario_ID,Replica,Semilla,Escenario,CAPACIDAD_BODEGA,STOCK_INICIAL,PUNTO_REORDEN,CANTIDAD_REABASTECIMIENTO,TIEMPO_ENTRE_LLEGADAS,TAMANO_PEDIDO,LEAD_TIME_PROVEEDOR,TIEMPO_SIMULACION,STOCK_INICIAL_RATIO,PUNTO_REORDEN_RATIO,CANTIDAD_REABASTECIMIENTO_RATIO,Demanda_Diaria_Esperada,Cobertura_Inicial_Dias,Cobertura_ROP_Dias,Cobertura_Q_Dias,Brecha_LeadTime_Dias,Categoria_Riesgo,Inventario_Final,Total_Solicitudes,Pedidos_Surtidos,Ventas_Perdidas,Nivel_Servicio,Unidades_Vendidas,Unidades_Perdidas,Fill_Rate_Unidades,Ordenes_Proveedor,Inventario_Promedio,Costo_Ordenes,Costo_Escasez,Costo_Inventario,Costo_Total
SCN-0028-R03,SCN-0028,3,20540518,Baja demanda / Lento proveedor / Ajustada,8000,1440,800,3600,1.8,120,3.0,240,0.18,0.1,0.45,66.6667,21.6,12.0,54.0,9.0,Bajo,1157.0,121,121,0,100.0,14683.0,0.0,100.0,4,2322.88,4000.0,0.0,83623.68,87623.68
SCN-0029-R01,SCN-0029,1,20550516,Media demanda / Rapido proveedor / Ajustada,8000,1440,800,3600,1.8,220,1.0,120,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,5.5455,Bajo,1450.0,66,66,0,100.0,14390.0,0.0,100.0,4,2455.2424,4000.0,0.0,44194.3635,48194.3635
SCN-0029-R02,SCN-0029,2,20550517,Media demanda / Rapido proveedor / Ajustada,8000,1440,800,3600,1.8,220,1.0,120,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,5.5455,Bajo,2779.0,73,73,0,100.0,16661.0,0.0,100.0,5,2525.5747,5000.0,0.0,45460.3455,50460.3455
SCN-0029-R03,SCN-0029,3,20550518,Media demanda / Rapido proveedor / Ajustada,8000,1440,800,3600,1.8,220,1.0,120,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,5.5455,Bajo,3190.0,57,57,0,100.0,12650.0,0.0,100.0,4,2311.6443,4000.0,0.0,41609.598,45609.598
SCN-0030-R01,SCN-0030,1,20560516,Media demanda / Rapido proveedor / Ajustada,8000,1440,800,3600,1.8,220,1.0,240,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,5.5455,Bajo,3046.0,140,140,0,100.0,30794.0,0.0,100.0,9,2316.2408,9000.0,0.0,83384.667,92384.667
SCN-0030-R02,SCN-0030,2,20560517,Media demanda / Rapido proveedor / Ajustada,8000,1440,800,3600,1.8,220,1.0,240,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,5.5455,Bajo,1345.0,134,134,0,100.0,28895.0,0.0,100.0,8,2516.982,8000.0,0.0,90611.3535,98611.3535
SCN-0030-R03,SCN-0030,3,20560518,Media demanda / Rapido proveedor / Ajustada,8000,1440,800,3600,1.8,220,1.0,240,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,5.5455,Bajo,4244.0,121,121,0,100.0,25996.0,0.0,100.0,8,2443.0096,8000.0,0.0,87948.345,95948.345
SCN-0031-R01,SCN-0031,1,20570516,Media demanda / Lento proveedor / Ajustada,8000,1440,800,3600,1.8,220,3.0,120,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,3.5455,Bajo,1931.0,62,62,0,100.0,13909.0,0.0,100.0,4,2372.9931,4000.0,0.0,42713.8755,46713.8755
SCN-0031-R02,SCN-0031,2,20570517,Media demanda / Lento proveedor / Ajustada,8000,1440,800,3600,1.8,220,3.0,120,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,3.5455,Bajo,706.0,66,66,0,100.0,15134.0,0.0,100.0,5,2142.9469,5000.0,0.0,38573.0445,43573.0445
SCN-0031-R03,SCN-0031,3,20570518,Media demanda / Lento proveedor / Ajustada,8000,1440,800,3600,1.8,220,3.0,120,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,3.5455,Bajo,3604.0,58,55,3,94.83,12236.0,647.0,94.9779,4,2216.0172,4000.0,6676.0,39888.309,50564.309
SCN-0032-R01,SCN-0032,1,20580516,Media demanda / Lento proveedor / Ajustada,8000,1440,800,3600,1.8,220,3.0,240,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,3.5455,Bajo,2952.0,127,127,0,100.0,27288.0,0.0,100.0,8,2175.9096,8000.0,0.0,78332.7465,86332.7465
SCN-0032-R02,SCN-0032,2,20580517,Media demanda / Lento proveedor / Ajustada,8000,1440,800,3600,1.8,220,3.0,240,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,3.5455,Bajo,3808.0,120,119,1,99.17,26432.0,225.0,99.1559,8,2074.533,8000.0,2300.0,74683.188,84983.188
SCN-0032-R03,SCN-0032,3,20580518,Media demanda / Lento proveedor / Ajustada,8000,1440,800,3600,1.8,220,3.0,240,0.18,0.1,0.45,122.2222,11.7818,6.5455,29.4545,3.5455,Bajo,3666.0,135,134,1,99.26,30174.0,214.0,99.2958,9,2129.2869,9000.0,2212.0,76654.3275,87866.3275
SCN-0033-R01,SCN-0033,1,20590516,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,120,1.0,120,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,12.2,Bajo,2126.0,129,129,0,100.0,15154.0,0.0,100.0,9,2467.5214,9000.0,0.0,44415.3855,53415.3855
SCN-0033-R02,SCN-0033,2,20590517,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,120,1.0,120,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,12.2,Bajo,1877.0,128,128,0,100.0,15403.0,0.0,100.0,9,2455.4166,9000.0,0.0,44197.4985,53197.4985
SCN-0033-R03,SCN-0033,3,20590518,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,120,1.0,120,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,12.2,Bajo,2635.0,138,138,0,100.0,16405.0,0.0,100.0,10,2430.4747,10000.0,0.0,43748.544,53748.544
SCN-0034-R01,SCN-0034,1,20600516,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,120,1.0,240,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,12.2,Bajo,3182.0,266,266,0,100.0,31698.0,0.0,100.0,19,2501.0241,19000.0,0.0,90036.867,109036.867
SCN-0034-R02,SCN-0034,2,20600517,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,120,1.0,240,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,12.2,Bajo,2653.0,250,250,0,100.0,30467.0,0.0,100.0,18,2483.9767,18000.0,0.0,89423.16,107423.16
SCN-0034-R03,SCN-0034,3,20600518,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,120,1.0,240,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,12.2,Bajo,1780.0,277,277,0,100.0,33100.0,0.0,100.0,19,2395.5331,19000.0,0.0,86239.1925,105239.1925
SCN-0035-R01,SCN-0035,1,20610516,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,120,3.0,120,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,10.2,Bajo,2999.0,147,147,0,100.0,17801.0,0.0,100.0,11,2184.2178,11000.0,0.0,39315.921,50315.921
SCN-0035-R02,SCN-0035,2,20610517,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,120,3.0,120,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,10.2,Bajo,1999.0,127,127,0,100.0,15281.0,0.0,100.0,9,2235.587,9000.0,0.0,40240.566,49240.566
SCN-0035-R03,SCN-0035,3,20610518,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,120,3.0,120,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,10.2,Bajo,2396.0,153,153,0,100.0,18404.0,0.0,100.0,11,2143.4947,11000.0,0.0,38582.9055,49582.9055
SCN-0036-R01,SCN-0036,1,20620516,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,120,3.0,240,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,10.2,Bajo,1815.0,250,250,0,100.0,29545.0,0.0,100.0,17,2253.243,17000.0,0.0,81116.7495,98116.7495
SCN-0036-R02,SCN-0036,2,20620517,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,120,3.0,240,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,10.2,Bajo,3095.0,236,236,0,100.0,28265.0,0.0,100.0,17,2200.2512,17000.0,0.0,79209.045,96209.045
SCN-0036-R03,SCN-0036,3,20620518,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,120,3.0,240,0.18,0.22,0.22,133.3333,10.8,13.2,13.2,10.2,Bajo,3146.0,248,248,0,100.0,29974.0,0.0,100.0,18,2198.6893,18000.0,0.0,79152.8145,97152.8145
SCN-0037-R01,SCN-0037,1,20630516,Alta demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,220,1.0,120,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,6.2,Bajo,3466.0,123,123,0,100.0,26134.0,0.0,100.0,16,2422.2953,16000.0,0.0,43601.316,59601.316
SCN-0037-R02,SCN-0037,2,20630517,Alta demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,220,1.0,120,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,6.2,Bajo,1504.0,138,138,0,100.0,29856.0,0.0,100.0,18,2383.8618,18000.0,0.0,42909.5115,60909.5115
SCN-0037-R03,SCN-0037,3,20630518,Alta demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,220,1.0,120,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,6.2,Bajo,2191.0,151,151,0,100.0,32689.0,0.0,100.0,19,2413.2032,19000.0,0.0,43437.657,62437.657
SCN-0038-R01,SCN-0038,1,20640516,Alta demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,220,1.0,240,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,6.2,Bajo,2437.0,287,287,0,100.0,62363.0,0.0,100.0,36,2401.3783,36000.0,0.0,86449.62,122449.62
SCN-0038-R02,SCN-0038,2,20640517,Alta demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,220,1.0,240,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,6.2,Bajo,1801.0,261,261,0,100.0,55959.0,0.0,100.0,32,2382.7499,32000.0,0.0,85778.9955,117778.9955
SCN-0038-R03,SCN-0038,3,20640518,Alta demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,0.9,220,1.0,240,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,6.2,Bajo,2789.0,280,280,0,100.0,62011.0,0.0,100.0,36,2363.6545,36000.0,0.0,85091.562,121091.562
SCN-0039-R01,SCN-0039,1,20650516,Alta demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,220,3.0,120,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,4.2,Bajo,2135.0,118,118,0,100.0,25705.0,0.0,100.0,15,1942.3447,15000.0,0.0,34962.2055,49962.2055
SCN-0039-R02,SCN-0039,2,20650517,Alta demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,220,3.0,120,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,4.2,Bajo,2148.0,150,148,2,98.67,32732.0,493.0,98.5162,19,1778.1694,19000.0,4944.0,32007.0495,55951.0495
SCN-0039-R03,SCN-0039,3,20650518,Alta demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,220,3.0,120,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,4.2,Bajo,1870.0,144,144,0,100.0,31250.0,0.0,100.0,18,1805.7074,18000.0,0.0,32502.7335,50502.7335
SCN-0040-R01,SCN-0040,1,20660516,Alta demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,220,3.0,240,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,4.2,Bajo,1553.0,260,257,3,98.85,56207.0,622.0,98.9055,33,1950.2449,33000.0,6476.0,70208.8155,109684.8155
SCN-0040-R02,SCN-0040,2,20660517,Alta demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,220,3.0,240,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,4.2,Bajo,1499.0,270,268,2,99.26,58021.0,548.0,99.0644,34,1871.6701,34000.0,5384.0,67380.1245,106764.1245
SCN-0040-R03,SCN-0040,3,20660518,Alta demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,0.9,220,3.0,240,0.18,0.22,0.22,244.4444,5.8909,7.2,7.2,4.2,Bajo,1438.0,282,274,8,97.16,61602.0,1855.0,97.0768,36,1888.6257,36000.0,18840.0,67990.5255,122830.5255
SCN-0041-R01,SCN-0041,1,20670516,Baja demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,120,1.0,120,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,25.4,Bajo,2334.0,70,70,0,100.0,7906.0,0.0,100.0,5,2501.3252,5000.0,0.0,45023.853,50023.853
SCN-0041-R02,SCN-0041,2,20670517,Baja demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,120,1.0,120,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,25.4,Bajo,1874.0,70,70,0,100.0,8366.0,0.0,100.0,5,2405.632,5000.0,0.0,43301.376,48301.376
SCN-0041-R03,SCN-0041,3,20670518,Baja demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,120,1.0,120,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,25.4,Bajo,2858.0,62,62,0,100.0,7382.0,0.0,100.0,5,2519.3807,5000.0,0.0,45348.852,50348.852
SCN-0042-R01,SCN-0042,1,20680516,Baja demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,120,1.0,240,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,25.4,Bajo,2241.0,127,127,0,100.0,15039.0,0.0,100.0,9,2521.6609,9000.0,0.0,90779.7915,99779.7915
SCN-0042-R02,SCN-0042,2,20680517,Baja demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,120,1.0,240,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,25.4,Bajo,1821.0,117,117,0,100.0,13699.0,0.0,100.0,8,2557.6471,8000.0,0.0,92075.2965,100075.2965
SCN-0042-R03,SCN-0042,3,20680518,Baja demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,120,1.0,240,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,25.4,Bajo,2747.0,120,120,0,100.0,14533.0,0.0,100.0,9,2650.1144,9000.0,0.0,95404.119,104404.119
SCN-0043-R01,SCN-0043,1,20690516,Baja demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,120,3.0,120,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,23.4,Bajo,1605.0,69,69,0,100.0,8635.0,0.0,100.0,6,2380.5643,6000.0,0.0,42850.158,48850.158
SCN-0043-R02,SCN-0043,2,20690517,Baja demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,120,3.0,120,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,23.4,Bajo,1607.0,59,59,0,100.0,6873.0,0.0,100.0,5,2429.1548,5000.0,0.0,43724.787,48724.787
SCN-0043-R03,SCN-0043,3,20690518,Baja demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,120,3.0,120,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,23.4,Bajo,2972.0,61,61,0,100.0,7268.0,0.0,100.0,5,2487.4972,5000.0,0.0,44774.949,49774.949
SCN-0044-R01,SCN-0044,1,20700516,Baja demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,120,3.0,240,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,23.4,Bajo,3353.0,132,132,0,100.0,15687.0,0.0,100.0,10,2462.229,10000.0,0.0,88640.244,98640.244
SCN-0044-R02,SCN-0044,2,20700517,Baja demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,120,3.0,240,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,23.4,Bajo,2791.0,134,134,0,100.0,16249.0,0.0,100.0,10,2397.887,10000.0,0.0,86323.932,96323.932
SCN-0044-R03,SCN-0044,3,20700518,Baja demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,120,3.0,240,0.18,0.22,0.22,66.6667,21.6,26.4,26.4,23.4,Bajo,1972.0,129,129,0,100.0,15308.0,0.0,100.0,9,2395.3117,9000.0,0.0,86231.2215,95231.2215
SCN-0045-R01,SCN-0045,1,20710516,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,220,1.0,120,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,13.4,Bajo,1850.0,68,68,0,100.0,15430.0,0.0,100.0,9,2536.6598,9000.0,0.0,45659.8755,54659.8755
SCN-0045-R02,SCN-0045,2,20710517,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,220,1.0,120,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,13.4,Bajo,2471.0,59,59,0,100.0,13049.0,0.0,100.0,8,2543.5852,8000.0,0.0,45784.533,53784.533
SCN-0045-R03,SCN-0045,3,20710518,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,220,1.0,120,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,13.4,Bajo,2754.0,67,67,0,100.0,14526.0,0.0,100.0,9,2577.7885,9000.0,0.0,46400.193,55400.193
SCN-0046-R01,SCN-0046,1,20720516,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,220,1.0,240,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,13.4,Bajo,3071.0,129,129,0,100.0,28289.0,0.0,100.0,17,2542.5377,17000.0,0.0,91531.3575,108531.3575
SCN-0046-R02,SCN-0046,2,20720517,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,220,1.0,240,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,13.4,Bajo,2439.0,138,138,0,100.0,30681.0,0.0,100.0,18,2436.2478,18000.0,0.0,87704.919,105704.919
SCN-0046-R03,SCN-0046,3,20720518,Media demanda / Rapido proveedor / Ajustada,8000,1440,1760,1760,1.8,220,1.0,240,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,13.4,Bajo,2068.0,135,135,0,100.0,29292.0,0.0,100.0,17,2470.1752,17000.0,0.0,88926.3075,105926.3075
SCN-0047-R01,SCN-0047,1,20730516,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,220,3.0,120,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,11.4,Bajo,2441.0,76,76,0,100.0,16599.0,0.0,100.0,10,2224.7326,10000.0,0.0,40045.1865,50045.1865
SCN-0047-R02,SCN-0047,2,20730517,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,220,3.0,120,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,11.4,Bajo,2134.0,53,53,0,100.0,11626.0,0.0,100.0,7,2169.1262,7000.0,0.0,39044.2725,46044.2725
SCN-0047-R03,SCN-0047,3,20730518,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,220,3.0,120,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,11.4,Bajo,2714.0,73,73,0,100.0,16326.0,0.0,100.0,10,2180.8742,10000.0,0.0,39255.735,49255.735
SCN-0048-R01,SCN-0048,1,20740516,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,220,3.0,240,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,11.4,Bajo,2349.0,125,125,0,100.0,27251.0,0.0,100.0,16,2218.0522,16000.0,0.0,79849.878,95849.878
SCN-0048-R02,SCN-0048,2,20740517,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,220,3.0,240,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,11.4,Bajo,2181.0,126,126,0,100.0,27419.0,0.0,100.0,16,2257.0935,16000.0,0.0,81255.3645,97255.3645
SCN-0048-R03,SCN-0048,3,20740518,Media demanda / Lento proveedor / Ajustada,8000,1440,1760,1760,1.8,220,3.0,240,0.18,0.22,0.22,122.2222,11.7818,14.4,14.4,11.4,Bajo,2921.0,127,127,0,100.0,26679.0,0.0,100.0,16,2199.1582,16000.0,0.0,79169.694,95169.694
SCN-0049-R01,SCN-0049,1,20750516,Media demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,120,1.0,120,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,12.2,Bajo,3356.0,130,130,0,100.0,16084.0,0.0,100.0,5,3492.1352,5000.0,0.0,62858.433,67858.433
SCN-0049-R02,SCN-0049,2,20750517,Media demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,120,1.0,120,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,12.2,Bajo,1956.0,145,145,0,100.0,17484.0,0.0,100.0,5,3304.5552,5000.0,0.0,59481.993,64481.993
SCN-0049-R03,SCN-0049,3,20750518,Media demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,120,1.0,120,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,12.2,Bajo,3200.0,137,137,0,100.0,16240.0,0.0,100.0,5,3506.4019,5000.0,0.0,63115.2345,68115.2345
SCN-0050-R01,SCN-0050,1,20760516,Media demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,120,1.0,240,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,12.2,Bajo,3953.0,276,276,0,100.0,33487.0,0.0,100.0,10,3435.2042,10000.0,0.0,123667.353,133667.353
SCN-0050-R02,SCN-0050,2,20760517,Media demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,120,1.0,240,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,12.2,Bajo,1701.0,269,269,0,100.0,32139.0,0.0,100.0,10,3338.7717,10000.0,0.0,120195.78,130195.78
SCN-0050-R03,SCN-0050,3,20760518,Media demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,120,1.0,240,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,12.2,Bajo,2484.0,234,234,0,100.0,27756.0,0.0,100.0,8,3437.5273,8000.0,0.0,123750.981,131750.981
SCN-0051-R01,SCN-0051,1,20770516,Media demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,120,3.0,120,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,10.2,Bajo,3938.0,131,131,0,100.0,15502.0,0.0,100.0,5,3258.6924,5000.0,0.0,58656.4635,63656.4635
SCN-0051-R02,SCN-0051,2,20770517,Media demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,120,3.0,120,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,10.2,Bajo,2727.0,142,142,0,100.0,16713.0,0.0,100.0,5,3109.7823,5000.0,0.0,55976.082,60976.082
SCN-0051-R03,SCN-0051,3,20770518,Media demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,120,3.0,120,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,10.2,Bajo,2442.0,139,139,0,100.0,16998.0,0.0,100.0,5,3134.7156,5000.0,0.0,56424.8805,61424.8805
SCN-0052-R01,SCN-0052,1,20780516,Media demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,120,3.0,240,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,10.2,Bajo,4452.0,302,302,0,100.0,36588.0,0.0,100.0,11,3137.7426,11000.0,0.0,112958.733,123958.733
SCN-0052-R02,SCN-0052,2,20780517,Media demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,120,3.0,240,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,10.2,Bajo,2285.0,267,267,0,100.0,31555.0,0.0,100.0,9,3158.5197,9000.0,0.0,113706.7095,122706.7095
SCN-0052-R03,SCN-0052,3,20780518,Media demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,120,3.0,240,0.18,0.22,0.45,133.3333,10.8,13.2,27.0,10.2,Bajo,3168.0,257,257,0,100.0,30672.0,0.0,100.0,9,3209.5603,9000.0,0.0,115544.1705,124544.1705
SCN-0053-R01,SCN-0053,1,20790516,Alta demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,220,1.0,120,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,6.2,Bajo,4442.0,133,133,0,100.0,29398.0,0.0,100.0,9,3339.7749,9000.0,0.0,60115.9485,69115.9485
SCN-0053-R02,SCN-0053,2,20790517,Alta demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,220,1.0,120,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,6.2,Bajo,2365.0,158,158,0,100.0,35075.0,0.0,100.0,10,3196.9883,10000.0,0.0,57545.7885,67545.7885
SCN-0053-R03,SCN-0053,3,20790518,Alta demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,220,1.0,120,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,6.2,Bajo,3067.0,125,125,0,100.0,27173.0,0.0,100.0,8,3124.4761,8000.0,0.0,56240.5695,64240.5695
SCN-0054-R01,SCN-0054,1,20800516,Alta demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,220,1.0,240,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,6.2,Bajo,2791.0,275,275,0,100.0,59849.0,0.0,100.0,17,3372.3293,17000.0,0.0,121403.856,138403.856
SCN-0054-R02,SCN-0054,2,20800517,Alta demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,220,1.0,240,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,6.2,Bajo,4239.0,268,268,0,100.0,58401.0,0.0,100.0,17,3303.9455,17000.0,0.0,118942.038,135942.038
SCN-0054-R03,SCN-0054,3,20800518,Alta demanda / Rapido proveedor / Conservadora,8000,1440,1760,3600,0.9,220,1.0,240,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,6.2,Bajo,2386.0,257,257,0,100.0,56654.0,0.0,100.0,16,3339.2281,16000.0,0.0,120212.211,136212.211
SCN-0055-R01,SCN-0055,1,20810516,Alta demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,220,3.0,120,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,4.2,Bajo,4339.0,136,136,0,100.0,29501.0,0.0,100.0,9,2780.9709,9000.0,0.0,50057.4765,59057.4765
SCN-0055-R02,SCN-0055,2,20810517,Alta demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,220,3.0,120,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,4.2,Bajo,2213.0,132,132,0,100.0,28027.0,0.0,100.0,8,2739.4653,8000.0,0.0,49310.376,57310.376
SCN-0055-R03,SCN-0055,3,20810518,Alta demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,220,3.0,120,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,4.2,Bajo,4282.0,119,118,1,99.16,25958.0,213.0,99.1861,8,2671.0283,8000.0,2204.0,48078.51,58282.51
SCN-0056-R01,SCN-0056,1,20820516,Alta demanda / Lento proveedor / Conservadora,8000,1440,1760,3600,0.9,220,3.0,240,0.18,0.22,0.45,244.4444,5.8909,7.2,14.7273,4.2,Bajo,1943.0,278,278,0,100.0,60697.0,0.0,100.0,17,2760.0188,17000.0,0.0,99360.678,116360.678
